date,symbol,adv,dec,open,high,low,close,qty,trades,new_high,new_low
2020-01-03,Nifty 50,879,973,12261.10,12265.60,12191.35,12226.65,16810.18,10889606.0,25,19
2020-01-06,Nifty 50,360,1502,12170.60,12179.10,11974.20,11993.05,16034.92,10982692.0,31,24
2020-01-07,Nifty 50,1248,578,12079.10,12152.15,12005.35,12052.95,14931.27,10463524.0,17,11
2020-01-08,Nifty 50,725,1109,11939.10,12044.95,11929.60,12025.35,17809.03,10664175.0,29,18
2020-01-09,Nifty 50,1372,475,12153.15,12224.05,12132.55,12215.90,19499.67,11779994.0,24,18
2020-01-10,Nifty 50,1024,811,12271.00,12311.20,12213.20,12256.80,18816.46,11634315.0,23,21
2020-01-13,Nifty 50,1207,665,12296.70,12337.75,12285.80,12329.55,15468.55,10442568.0,22,18
2020-01-14,Nifty 50,1072,755,12333.10,12374.25,12308.70,12362.30,16352.77,11785418.0,41,18
2020-01-15,Nifty 50,1090,742,12349.40,12355.15,12278.75,12343.30,19911.74,11729220.0,35,18
2020-01-16,Nifty 50,1083,750,12347.10,12389.05,12315.80,12355.50,16575.1,11797065.0,43,23
2020-01-17,Nifty 50,946,886,12328.40,12385.45,12321.40,12352.35,25102.65,12196211.0,40,27
2020-01-20,Nifty 50,626,1225,12430.50,12430.50,12216.90,12224.55,17667.69,11031301.0,33,36
2020-01-21,Nifty 50,787,1055,12195.30,12230.05,12162.30,12169.85,19936.94,10967050.0,23,28
2020-01-22,Nifty 50,737,1097,12218.35,12225.05,12087.90,12106.90,18217.63,11701816.0,25,29
2020-01-23,Nifty 50,1078,752,12123.75,12189.00,12094.10,12180.35,25552.69,12230857.0,35,27
2020-01-24,Nifty 50,1064,766,12174.55,12272.15,12149.65,12248.25,17584.68,11893616.0,32,19
2020-01-27,Nifty 50,761,1100,12197.10,12216.60,12107.00,12119.00,14705.01,11044233.0,45,27
2020-01-28,Nifty 50,619,1234,12148.10,12163.55,12024.50,12055.80,17250.08,12742708.0,34,26
2020-01-29,Nifty 50,994,842,12114.90,12169.60,12103.80,12129.50,16097.37,11786888.0,39,25
2020-01-30,Nifty 50,532,1314,12147.75,12150.30,12010.60,12035.80,17308.58,12086545.0,30,35
2020-01-31,Nifty 50,670,1127,12100.40,12103.55,11945.85,11962.10,18660.19,12980068.0,25,38
2020-02-03,Nifty 50,710,1151,11627.45,11749.85,11614.50,11707.90,16824.41,15095768.0,29,54
2020-02-04,Nifty 50,1262,558,11786.25,11986.15,11783.40,11979.65,16499.87,13582306.0,40,45
2020-02-05,Nifty 50,1032,791,12005.85,12098.15,11953.35,12089.15,18718.99,14415363.0,41,44
2020-02-06,Nifty 50,1063,764,12120.00,12160.60,12084.65,12137.95,18520.17,14157653.0,33,30
2020-02-07,Nifty 50,923,892,12151.15,12154.70,12073.95,12098.35,16849.18,12209789.0,42,19
2020-02-10,Nifty 50,672,1197,12102.35,12103.55,11990.75,12031.50,15502.57,11449094.0,44,36
2020-02-11,Nifty 50,800,1022,12108.40,12172.30,12099.00,12107.90,15689.62,12749719.0,40,45
2020-02-12,Nifty 50,722,1109,12151.00,12231.75,12144.30,12201.20,17362.42,12159649.0,34,57
2020-02-13,Nifty 50,805,1018,12219.55,12225.65,12139.80,12174.65,14973.95,11522602.0,43,68
2020-02-14,Nifty 50,639,1204,12190.15,12246.70,12091.20,12113.45,28793.91,12744793.0,41,63
2020-02-17,Nifty 50,548,1324,12131.80,12159.60,12037.00,12045.80,21233.4,11386662.0,36,76
2020-02-18,Nifty 50,631,1236,12028.25,12030.75,11908.05,11992.50,23366.72,12692226.0,27,69
2020-02-19,Nifty 50,1188,634,12090.60,12134.70,12042.10,12125.90,23937.53,12556801.0,43,67
2020-02-20,Nifty 50,929,906,12119.00,12152.00,12071.45,12080.85,25531.75,13907421.0,45,59
2020-02-24,Nifty 50,478,1382,12012.55,12012.55,11813.40,11829.40,22180.18,13394376.0,55,73
2020-02-25,Nifty 50,683,1153,11877.50,11883.05,11779.90,11797.90,20248.1,12330735.0,29,73
2020-02-26,Nifty 50,557,1289,11738.55,11783.25,11639.60,11678.50,18867.33,13288712.0,27,81
2020-02-27,Nifty 50,589,1240,11661.25,11663.85,11536.70,11633.30,19716.33,13833983.0,22,93
2020-02-28,Nifty 50,233,1654,11382.00,11384.80,11175.05,11201.75,24976.87,17976184.0,16,150
2020-03-02,Nifty 50,671,1178,11387.35,11433.00,11036.25,11132.75,20563.22,14993501.0,22,143
2020-03-03,Nifty 50,1007,829,11217.55,11342.25,11152.55,11303.30,19965.83,14611537.0,16,131
2020-03-04,Nifty 50,511,1384,11351.35,11356.60,11082.15,11251.00,21021.97,16118573.0,39,162
2020-03-05,Nifty 50,968,872,11306.05,11389.50,11244.60,11269.00,26926.18,14915274.0,19,132
2020-03-06,Nifty 50,378,1535,10942.65,11035.10,10827.40,10989.45,31646.47,16240319.0,37,223
2020-03-09,Nifty 50,260,1690,10742.05,10751.55,10294.45,10451.45,34588.28,19060825.0,28,287
2020-03-11,Nifty 50,785,1097,10334.30,10545.10,10334.00,10458.40,30974.34,18256906.0,16,196
2020-03-12,Nifty 50,141,1835,10039.95,10040.75,9508.00,9590.15,37811.7,22712062.0,11,388
2020-03-13,Nifty 50,952,932,9107.60,10159.40,8555.15,9955.20,45001.8,23735304.0,12,520
2020-03-16,Nifty 50,309,1640,9587.80,9602.20,9165.10,9197.40,34895.2,22353063.0,9,180
2020-03-17,Nifty 50,583,1314,9285.40,9403.80,8915.60,8967.05,27815.6,20073871.0,4,206
2020-03-18,Nifty 50,248,1674,9088.45,9127.55,8407.05,8468.80,51199.3,25586084.0,6,308
2020-03-19,Nifty 50,401,1515,8063.30,8575.45,7832.55,8263.45,31826.72,25223229.0,7,437
2020-03-20,Nifty 50,1156,725,8284.45,8883.00,8178.20,8745.45,32331.33,23973898.0,6,248
2020-03-23,Nifty 50,107,1777,7945.70,8159.25,7583.60,7610.25,19401.42,17955053.0,12,480
2020-03-24,Nifty 50,783,1053,7848.30,8036.95,7511.10,7801.05,20690.62,21594737.0,6,444
2020-03-25,Nifty 50,1070,718,7735.15,8376.75,7714.75,8317.85,18853.18,20153281.0,6,312
2020-03-26,Nifty 50,1268,548,8451.00,8749.05,8304.90,8641.45,24559.76,22356890.0,5,173
2020-03-27,Nifty 50,1028,811,8949.10,9038.90,8522.90,8660.25,22786.25,22941529.0,4,109
2020-03-30,Nifty 50,667,1171,8385.95,8576.00,8244.00,8281.10,15965.72,17111230.0,10,127
2020-03-31,Nifty 50,1341,497,8529.35,8678.30,8358.00,8597.75,19589.47,18175533.0,13,106
2020-04-01,Nifty 50,938,864,8584.10,8588.10,8198.35,8253.80,15803.83,16426995.0,7,65
2020-04-03,Nifty 50,944,877,8356.55,8356.55,8055.80,8083.80,18423.52,19547107.0,11,61
2020-04-07,Nifty 50,1555,337,8446.30,8819.40,8360.95,8792.20,21774.17,21522699.0,23,67
2020-04-08,Nifty 50,1217,627,8688.90,9131.70,8653.90,8748.75,24504.49,23814561.0,24,27
2020-04-09,Nifty 50,1522,322,8973.05,9128.35,8904.55,9111.90,21806.03,20733434.0,25,33
2020-04-13,Nifty 50,928,917,9103.95,9112.05,8912.40,8993.85,27136.32,19715606.0,51,43
2020-04-15,Nifty 50,1213,650,9196.40,9261.20,8874.10,8925.30,31359.57,25257092.0,55,32
2020-04-16,Nifty 50,1341,488,8851.25,9053.75,8821.90,8992.80,23622.26,20471852.0,58,20
2020-04-17,Nifty 50,1398,446,9323.45,9324.00,9091.35,9266.75,27855.66,22271996.0,19,15
2020-04-20,Nifty 50,1157,723,9390.20,9390.85,9230.80,9261.85,26453.35,19760001.0,28,25
2020-04-21,Nifty 50,503,1345,9016.95,9044.40,8909.40,8981.45,22285.3,19066680.0,29,21
2020-04-22,Nifty 50,960,868,9026.75,9209.75,8946.25,9187.30,24627.41,19005837.0,29,31
2020-04-23,Nifty 50,1193,650,9232.35,9343.60,9170.15,9313.90,25642.25,18189972.0,51,38
2020-04-24,Nifty 50,541,1328,9163.90,9296.90,9141.30,9154.40,22340.78,18709386.0,42,39
2020-04-27,Nifty 50,1085,762,9259.70,9377.10,9250.35,9282.30,19114.04,17510057.0,53,38
2020-04-28,Nifty 50,986,830,9389.80,9404.40,9260.00,9380.90,20271.53,17205467.0,31,29
2020-04-29,Nifty 50,1144,696,9408.60,9599.85,9392.35,9553.35,23692.62,18633455.0,30,25
2020-04-30,Nifty 50,1095,732,9753.50,9889.05,9731.50,9859.90,30594.78,22776841.0,25,24
2020-05-04,Nifty 50,412,1439,9533.50,9533.50,9266.95,9293.50,24385.53,20292369.0,34,32
2020-05-05,Nifty 50,597,1217,9429.40,9450.90,9190.75,9205.60,21493.33,17590346.0,23,36
2020-05-06,Nifty 50,821,981,9226.80,9346.90,9116.50,9270.90,23907.16,19137426.0,22,56
2020-05-07,Nifty 50,794,995,9234.05,9277.85,9175.90,9199.05,19447.88,16713149.0,15,59
2020-05-08,Nifty 50,724,1084,9376.95,9382.65,9238.20,9251.50,20148.55,16557348.0,30,44
2020-05-11,Nifty 50,859,968,9348.15,9439.90,9219.95,9239.20,28918.78,17651675.0,24,53
2020-05-12,Nifty 50,684,1103,9168.85,9240.85,9043.95,9196.55,25259.83,18341049.0,23,60
2020-05-13,Nifty 50,1331,472,9584.20,9584.50,9351.10,9383.55,31798.62,20242248.0,20,30
2020-05-14,Nifty 50,703,1086,9213.95,9281.10,9119.75,9142.75,23579.27,17763425.0,20,24
2020-05-15,Nifty 50,837,945,9182.40,9182.40,9050.00,9136.85,20973.74,16079038.0,26,35
2020-05-18,Nifty 50,390,1462,9158.30,9158.30,8806.75,8823.25,26014.3,19956956.0,33,57
2020-05-19,Nifty 50,788,982,8961.70,9030.35,8855.30,8879.10,29076.6,17309082.0,15,58
2020-05-20,Nifty 50,1056,707,8889.15,9093.80,8875.35,9066.55,23440.92,15879926.0,15,60
2020-05-21,Nifty 50,1049,721,9079.45,9178.55,9056.10,9106.25,22328.01,16276494.0,20,46
2020-05-22,Nifty 50,667,1103,9067.90,9149.60,8968.55,9039.25,22663.92,17351740.0,13,40
2020-05-26,Nifty 50,904,892,9099.75,9161.65,8996.65,9029.05,20723.57,16635545.0,24,42
2020-05-27,Nifty 50,1064,715,9082.20,9334.00,9004.25,9314.95,23069.55,17271815.0,16,40
2020-05-28,Nifty 50,1264,537,9364.95,9511.25,9336.50,9490.10,28776.1,18219477.0,22,21
2020-05-29,Nifty 50,1163,632,9422.20,9598.85,9376.90,9580.30,57353.61,22527594.0,27,21
2020-06-01,Nifty 50,1506,349,9726.85,9931.60,9706.95,9826.15,33397.77,20638452.0,27,21
2020-06-02,Nifty 50,1382,459,9880.85,9995.60,9824.05,9979.10,35445.63,19313484.0,25,8
2020-06-03,Nifty 50,1279,586,10108.30,10176.20,10035.55,10061.55,39469.41,20779545.0,31,16
2020-06-04,Nifty 50,943,889,10054.25,10123.85,9944.25,10029.10,36576.93,19789540.0,22,11
2020-06-05,Nifty 50,1588,312,10093.80,10177.80,10040.75,10142.15,50148.39,20709104.0,29,13
2020-06-08,Nifty 50,1301,607,10326.75,10328.50,10120.25,10167.45,52818.86,23177928.0,39,12
2020-06-09,Nifty 50,773,1135,10181.15,10291.15,10021.45,10046.65,45268.85,20628290.0,41,10
2020-06-10,Nifty 50,1155,740,10072.60,10148.75,10036.85,10116.15,36767.74,18277432.0,28,8
2020-06-11,Nifty 50,662,1199,10094.10,10112.05,9885.05,9902.00,50786.25,20031381.0,35,7
2020-06-12,Nifty 50,952,910,9544.95,9996.05,9544.35,9972.90,43081.0,19302095.0,33,8
2020-06-15,Nifty 50,923,973,9919.35,9943.35,9726.35,9813.70,32872.95,17404621.0,38,9
2020-06-16,Nifty 50,847,1036,10014.80,10046.15,9728.50,9914.00,36086.86,19008262.0,44,11
2020-06-17,Nifty 50,1027,838,9876.70,10003.60,9833.80,9881.15,27604.32,16900174.0,46,7
2020-06-18,Nifty 50,1407,455,9863.25,10111.20,9845.05,10091.65,34962.53,17384417.0,48,23
2020-06-19,Nifty 50,1295,584,10119.00,10272.40,10072.65,10244.40,37278.61,21456784.0,59,10
2020-06-22,Nifty 50,1376,561,10318.75,10393.65,10277.60,10311.20,43406.43,22115657.0,75,8
2020-06-23,Nifty 50,1388,512,10347.95,10484.70,10301.75,10471.00,32384.99,20329565.0,62,5
2020-06-24,Nifty 50,775,1121,10529.25,10553.15,10281.95,10305.30,42174.45,22871670.0,74,6
2020-06-25,Nifty 50,1034,850,10235.55,10361.80,10194.50,10288.90,37400.8,19956553.0,79,7
2020-06-26,Nifty 50,1116,770,10378.90,10409.85,10311.25,10383.00,35693.82,17784593.0,67,10
2020-06-29,Nifty 50,713,1210,10311.95,10337.95,10223.60,10312.40,32451.62,16507207.0,78,16
2020-06-30,Nifty 50,801,1080,10382.60,10401.05,10267.35,10302.10,29682.14,16035963.0,65,11
2020-07-01,Nifty 50,1054,864,10323.80,10447.05,10299.60,10430.05,26844.19,15695712.0,87,9
2020-07-02,Nifty 50,1137,748,10493.05,10598.20,10485.55,10551.70,30097.26,16145424.0,69,15
2020-07-03,Nifty 50,892,1002,10614.95,10631.30,10562.65,10607.35,29277.87,15452869.0,60,12
2020-07-06,Nifty 50,1160,771,10723.85,10811.40,10695.10,10763.65,28580.73,16750692.0,63,17
2020-07-07,Nifty 50,920,1004,10802.85,10813.80,10689.70,10799.65,29199.79,20079272.0,45,15
2020-07-08,Nifty 50,812,1107,10818.65,10847.85,10676.55,10705.75,35850.55,19841568.0,37,15
2020-07-09,Nifty 50,1019,858,10755.55,10836.85,10733.00,10813.45,30086.59,16016817.0,47,16
2020-07-10,Nifty 50,618,1268,10764.10,10819.40,10713.00,10768.05,35529.97,16854074.0,40,24
2020-07-13,Nifty 50,777,1134,10851.85,10894.05,10756.05,10802.70,26074.98,15790040.0,37,22
2020-07-14,Nifty 50,459,1427,10750.85,10755.65,10562.90,10607.35,23858.8,16977409.0,28,27
2020-07-15,Nifty 50,745,1137,10701.00,10827.45,10577.75,10618.20,28971.94,17416498.0,37,32
2020-07-16,Nifty 50,758,1115,10706.20,10755.30,10595.20,10739.95,29773.3,17273681.0,40,37
2020-07-17,Nifty 50,1233,625,10752.00,10933.45,10749.65,10901.70,31142.81,17394606.0,34,25
2020-07-20,Nifty 50,1140,784,10999.45,11037.90,10953.00,11022.20,30991.89,16786370.0,42,16
2020-07-21,Nifty 50,1030,848,11126.10,11179.55,11113.25,11162.25,29715.75,19091808.0,42,10
2020-07-22,Nifty 50,781,1116,11231.20,11238.10,11056.55,11132.60,29762.11,18404768.0,57,10
2020-07-23,Nifty 50,1036,820,11135.00,11239.80,11103.15,11215.45,25923.41,16521380.0,50,16
2020-07-24,Nifty 50,684,1190,11149.95,11225.40,11090.30,11194.15,28902.6,16986294.0,59,18
2020-07-27,Nifty 50,532,1370,11225.00,11225.00,11087.85,11131.80,22770.59,16616333.0,69,19
2020-07-28,Nifty 50,930,939,11154.10,11317.75,11151.40,11300.55,32625.89,16724918.0,61,28
2020-07-29,Nifty 50,996,869,11276.90,11341.40,11149.75,11202.85,30916.69,17381449.0,38,21
2020-07-30,Nifty 50,674,1212,11254.30,11299.95,11084.95,11102.15,25879.42,17408431.0,40,21
2020-07-31,Nifty 50,820,1023,11139.50,11150.40,11026.65,11073.45,24981.01,17435858.0,39,21
2020-08-03,Nifty 50,979,877,11057.55,11058.05,10882.25,10891.60,25906.82,16778950.0,60,26
2020-08-04,Nifty 50,1222,641,10946.65,11112.25,10908.10,11095.25,24252.48,16628588.0,56,21
2020-08-05,Nifty 50,1192,677,11155.75,11225.65,11064.05,11101.65,28809.49,16711276.0,74,14
2020-08-06,Nifty 50,1132,744,11185.70,11256.80,11127.30,11200.15,27852.01,16373195.0,51,6
2020-08-07,Nifty 50,1196,663,11186.65,11231.90,11142.05,11214.05,35734.95,17144725.0,51,7
2020-08-10,Nifty 50,1242,658,11270.25,11337.30,11238.00,11270.15,27542.82,18035378.0,48,3
2020-08-11,Nifty 50,1060,831,11322.25,11373.60,11299.15,11322.50,25845.95,17238539.0,51,5
2020-08-12,Nifty 50,1007,896,11289.00,11322.00,11242.65,11308.40,27172.9,17251538.0,31,7
2020-08-13,Nifty 50,1087,789,11334.85,11359.30,11269.95,11300.45,35042.35,18247098.0,40,8
2020-08-14,Nifty 50,701,1202,11353.30,11366.25,11111.45,11178.40,33733.05,19460114.0,36,10
2020-08-17,Nifty 50,1139,743,11248.90,11267.10,11144.50,11247.10,24924.33,15973429.0,27,5
2020-08-18,Nifty 50,1325,550,11259.80,11401.70,11253.15,11385.35,28424.25,16634419.0,35,9
2020-08-19,Nifty 50,1214,665,11452.15,11460.35,11394.10,11408.40,32163.75,17009762.0,33,14
2020-08-20,Nifty 50,1050,840,11317.45,11361.45,11289.80,11312.20,34758.04,18259340.0,34,8
2020-08-21,Nifty 50,1214,679,11409.65,11418.50,11362.20,11371.60,31777.95,17653900.0,40,5
2020-08-24,Nifty 50,1068,860,11412.00,11497.25,11410.65,11466.45,31629.32,17883525.0,47,7
2020-08-25,Nifty 50,851,1058,11513.10,11525.90,11423.35,11472.25,28727.62,18499029.0,41,8
2020-08-26,Nifty 50,1102,782,11512.85,11561.75,11461.85,11549.60,28152.81,18425275.0,46,4
2020-08-27,Nifty 50,951,934,11609.30,11617.35,11540.60,11559.25,30358.39,18378878.0,33,8
2020-08-28,Nifty 50,750,1147,11602.95,11686.05,11589.40,11647.60,49130.72,20232107.0,34,10
2020-08-31,Nifty 50,283,1661,11777.55,11794.25,11325.85,11387.50,47510.22,25546063.0,37,22
2020-09-01,Nifty 50,780,1081,11464.30,11553.55,11366.90,11470.25,43389.0,17298077.0,22,24
2020-09-02,Nifty 50,1232,649,11478.55,11554.75,11430.40,11535.00,24138.0,14774763.0,21,10
2020-09-03,Nifty 50,1024,847,11566.20,11584.95,11507.65,11527.45,34143.27,15093375.0,27,8
2020-09-04,Nifty 50,553,1342,11354.40,11452.05,11303.65,11333.85,37741.77,16479082.0,17,12
2020-09-07,Nifty 50,760,1126,11359.60,11381.15,11251.70,11355.05,30867.81,14282713.0,19,7
2020-09-08,Nifty 50,579,1288,11378.55,11437.25,11290.45,11317.35,23183.68,14724134.0,26,13
2020-09-09,Nifty 50,509,1373,11218.60,11298.15,11185.15,11278.00,25050.53,16206512.0,16,21
2020-09-10,Nifty 50,1291,566,11363.30,11464.05,11327.40,11449.25,23364.49,15674854.0,19,11
2020-09-11,Nifty 50,982,869,11447.80,11493.50,11419.90,11464.45,20088.72,14711008.0,21,8
2020-09-14,Nifty 50,1320,561,11540.15,11568.90,11383.55,11440.05,28439.39,20222512.0,37,4
2020-09-15,Nifty 50,1111,770,11487.20,11535.95,11442.25,11521.80,26440.48,16252609.0,37,6
2020-09-16,Nifty 50,966,864,11538.45,11618.10,11516.75,11604.55,19717.01,15709226.0,42,6
2020-09-17,Nifty 50,675,1190,11539.40,11587.20,11498.50,11516.10,19233.04,15922637.0,33,5
2020-09-18,Nifty 50,798,1050,11584.10,11584.10,11446.10,11504.95,26204.13,19539083.0,40,11
2020-09-21,Nifty 50,294,1639,11503.80,11535.25,11218.50,11250.55,23684.26,19438184.0,32,12
2020-09-22,Nifty 50,413,1476,11301.75,11302.20,11084.65,11153.65,26155.06,19025228.0,14,28
2020-09-23,Nifty 50,830,1048,11258.75,11259.55,11024.40,11131.85,26400.16,16521101.0,15,28
2020-09-24,Nifty 50,303,1574,11011.00,11015.30,10790.20,10805.55,25057.16,17958268.0,21,31
2020-09-25,Nifty 50,1525,350,10910.40,11072.60,10854.85,11050.25,26781.13,16702437.0,16,20
2020-09-28,Nifty 50,1447,459,11140.85,11239.35,11099.85,11227.55,22112.76,14401714.0,26,10
2020-09-29,Nifty 50,817,1048,11288.60,11305.40,11181.00,11222.40,22853.13,14642948.0,35,13
2020-09-30,Nifty 50,856,1002,11244.45,11295.40,11184.55,11247.55,19740.85,14068596.0,26,13
2020-10-01,Nifty 50,1120,740,11364.45,11428.60,11347.05,11416.95,19078.22,13787077.0,28,18
2020-10-05,Nifty 50,1041,862,11487.80,11578.05,11452.30,11503.35,21084.68,15233273.0,30,16
2020-10-06,Nifty 50,1106,783,11603.45,11680.30,11564.30,11662.40,18744.71,14602869.0,31,8
2020-10-07,Nifty 50,723,1182,11679.25,11763.05,11629.35,11738.85,19403.1,14878504.0,31,12
2020-10-08,Nifty 50,828,1061,11835.40,11905.70,11791.15,11834.60,21818.8,16904491.0,31,20
2020-10-09,Nifty 50,865,1014,11852.05,11938.60,11805.20,11914.20,20478.78,15302316.0,29,15
2020-10-12,Nifty 50,652,1249,11973.55,12022.05,11867.20,11930.95,18621.49,14556062.0,29,18
2020-10-13,Nifty 50,807,1077,11934.65,11988.20,11888.90,11934.50,16777.86,14315046.0,23,14
2020-10-14,Nifty 50,809,1062,11917.40,11997.20,11822.15,11971.05,19130.28,14351033.0,20,15
2020-10-15,Nifty 50,483,1433,12023.45,12025.45,11661.30,11680.35,19953.64,15453027.0,17,25
2020-10-16,Nifty 50,1139,730,11727.40,11789.75,11667.85,11762.45,17023.58,14504987.0,24,17
2020-10-19,Nifty 50,1077,798,11879.20,11898.25,11820.40,11873.05,18864.04,14653164.0,17,13
2020-10-20,Nifty 50,976,883,11861.00,11949.25,11837.25,11896.80,18467.04,14174612.0,22,18
2020-10-21,Nifty 50,936,927,11958.55,12018.65,11775.75,11937.65,21393.61,16736784.0,30,16
2020-10-22,Nifty 50,984,869,11890.00,11939.55,11823.45,11896.45,20626.04,15777978.0,27,13
2020-10-23,Nifty 50,1234,661,11957.90,11974.55,11908.75,11930.35,23885.45,14464592.0,28,10
2020-10-26,Nifty 50,621,1298,11937.40,11942.85,11711.70,11767.75,21029.14,14785741.0,29,18
2020-10-27,Nifty 50,865,982,11807.10,11899.05,11723.00,11889.40,19598.16,17403243.0,33,12
2020-10-28,Nifty 50,599,1251,11922.60,11929.40,11684.85,11729.60,20225.81,16117500.0,29,14
2020-10-29,Nifty 50,642,1247,11633.30,11744.15,11606.45,11670.80,19241.66,15111007.0,28,25
2020-10-30,Nifty 50,938,908,11678.45,11748.95,11535.45,11642.40,23351.6,15079713.0,37,23
2020-11-02,Nifty 50,699,1153,11697.35,11725.65,11557.40,11669.15,20159.93,16052246.0,29,24
2020-11-03,Nifty 50,988,864,11734.45,11836.20,11723.30,11813.50,19829.93,16100851.0,25,19
2020-11-04,Nifty 50,966,872,11783.35,11929.65,11756.40,11908.50,19222.53,14644913.0,32,26
2020-11-05,Nifty 50,1340,531,12062.40,12131.10,12027.60,12120.30,20765.93,15361260.0,30,11
2020-11-06,Nifty 50,1132,719,12156.65,12280.40,12131.85,12263.55,22083.76,15649865.0,39,11
2020-11-09,Nifty 50,1121,767,12399.40,12474.05,12367.35,12461.05,20753.16,15171501.0,49,13
2020-11-10,Nifty 50,827,1053,12556.40,12643.90,12475.25,12631.10,28111.35,21405963.0,49,17
2020-11-11,Nifty 50,989,866,12680.60,12769.75,12571.10,12749.15,25673.58,19632456.0,33,19
2020-11-12,Nifty 50,1118,762,12702.15,12741.15,12624.85,12690.80,26230.26,16587524.0,32,18
2020-11-13,Nifty 50,1134,730,12659.70,12735.95,12607.70,12719.95,22267.35,14972793.0,41,13
2020-11-17,Nifty 50,1058,853,12932.50,12934.05,12797.10,12874.20,29640.74,18424280.0,58,10
2020-11-18,Nifty 50,1078,812,12860.10,12948.85,12819.35,12938.25,31097.0,18726114.0,51,8
2020-11-19,Nifty 50,829,1057,12839.50,12963.00,12745.75,12771.70,33769.16,20181971.0,44,9
2020-11-20,Nifty 50,1099,770,12813.40,12892.45,12730.25,12859.05,33176.12,19477217.0,38,8
2020-11-23,Nifty 50,1125,793,12960.30,12968.85,12825.70,12926.45,31522.04,19189703.0,46,14
2020-11-24,Nifty 50,1097,806,13002.60,13079.10,12978.00,13055.15,28632.94,18512741.0,44,15
2020-11-25,Nifty 50,651,1253,13130.00,13145.85,12833.65,12858.40,34304.19,18939821.0,43,17
2020-11-26,Nifty 50,1255,622,12906.45,13018.00,12790.40,12987.00,25666.63,16380442.0,30,11
2020-11-27,Nifty 50,1212,686,13012.05,13035.30,12914.30,12968.95,49698.37,24469621.0,43,11
2020-12-01,Nifty 50,1294,651,13062.20,13128.40,12962.80,13109.05,32924.49,18875961.0,59,14
2020-12-02,Nifty 50,1096,796,13121.40,13128.50,12983.55,13113.75,34243.81,18637167.0,59,12
2020-12-03,Nifty 50,1393,568,13215.30,13216.60,13107.90,13133.90,34347.47,19689302.0,58,7
2020-12-04,Nifty 50,1088,846,13177.40,13280.05,13152.85,13258.55,34943.59,20013963.0,63,12
2020-12-07,Nifty 50,1412,532,13264.85,13366.65,13241.95,13355.75,33346.06,20233705.0,75,14
2020-12-08,Nifty 50,941,1014,13393.85,13435.45,13311.05,13392.95,41275.35,20873851.0,68,5
2020-12-09,Nifty 50,1152,809,13458.10,13548.90,13449.60,13529.10,41795.17,19030314.0,60,5
2020-12-10,Nifty 50,732,1214,13488.50,13503.55,13399.30,13478.30,35853.64,18087423.0,64,5
2020-12-11,Nifty 50,1125,817,13512.30,13579.35,13402.85,13513.85,40671.93,18536532.0,54,6
2020-12-14,Nifty 50,1253,697,13571.45,13597.50,13472.45,13558.15,33292.88,18005786.0,66,10
2020-12-15,Nifty 50,946,1012,13547.20,13589.65,13447.05,13567.85,34565.76,18248678.0,59,8
2020-12-16,Nifty 50,1216,747,13663.10,13692.35,13606.45,13682.70,33761.4,18269445.0,71,12
2020-12-17,Nifty 50,870,1094,13713.55,13773.25,13673.55,13740.70,28079.56,17449774.0,73,10
2020-12-18,Nifty 50,751,1196,13764.40,13772.85,13658.60,13760.55,29762.63,17596015.0,57,14
2020-12-21,Nifty 50,259,1729,13741.90,13777.50,13131.45,13328.40,37761.5,23668231.0,56,18
2020-12-22,Nifty 50,1031,900,13373.65,13492.05,13192.90,13466.30,35596.38,22283232.0,23,24
2020-12-23,Nifty 50,1631,322,13473.50,13619.45,13432.20,13601.10,33850.19,18254510.0,34,19
2020-12-24,Nifty 50,1116,825,13672.15,13771.75,13626.90,13749.25,31358.53,17493980.0,42,9
2020-12-28,Nifty 50,1381,576,13815.15,13885.30,13811.55,13873.20,27026.59,15307114.0,60,10
2020-12-29,Nifty 50,944,1008,13910.35,13967.60,13859.90,13932.60,27629.21,16609335.0,68,20
2020-12-30,Nifty 50,1020,889,13980.90,13997.00,13864.95,13981.95,24504.34,15540076.0,55,12
2020-12-31,Nifty 50,1113,797,13970.00,14024.85,13936.45,13981.75,32580.01,16061325.0,67,11
2021-01-01,Nifty 50,1317,591,13996.10,14049.85,13991.35,14018.50,27103.01,13428162.0,83,12
2021-01-04,Nifty 50,1375,604,14104.35,14147.95,13953.75,14132.90,42600.6,18620931.0,98,5
2021-01-05,Nifty 50,1116,867,14075.15,14215.60,14048.15,14199.50,37879.34,19734279.0,101,13
2021-01-06,Nifty 50,859,1121,14240.95,14244.15,14039.90,14146.25,42801.78,22016362.0,108,11
2021-01-07,Nifty 50,1210,737,14253.75,14256.25,14123.10,14137.35,39676.61,20733074.0,98,10
2021-01-08,Nifty 50,1074,887,14258.40,14367.30,14221.65,14347.25,38132.87,21228827.0,112,10
2021-01-11,Nifty 50,778,1210,14474.05,14498.20,14383.10,14484.75,32979.58,20767502.0,107,18
2021-01-12,Nifty 50,1037,917,14473.80,14590.65,14432.85,14563.45,42431.36,21859289.0,66,23
2021-01-13,Nifty 50,667,1309,14639.80,14653.35,14435.70,14564.85,45223.33,23204300.0,53,21
2021-01-14,Nifty 50,912,1022,14550.05,14617.80,14471.50,14595.60,29426.75,19096836.0,48,29
2021-01-15,Nifty 50,518,1432,14594.35,14617.45,14357.85,14433.70,46322.87,20639288.0,45,26
